"";"Screening.ID";"rayyan.key";"doi";"Status";"Motivo.para.exclusão";"Observações.gerais.do.artigo";"Quem";"Outcomes";"X.U.FEFF.Outcomes.ID";"Método";"Figura";"Grupos";"Observações.gerais.da.figura.ou.desfecho"
"3729";12;"rayyan-115925333";"10.1038/cddis.2013.492";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"É um artigo original, mas escrito na forma de correspondência ao editor e com resultados apresentados como dados suplementares.";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3730";13;"rayyan-115923222";"10.1016/j.bmc.2018.04.044";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"Contains supplementary material.";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3731";14;"rayyan-115930467";"10.1016/j.ecoenv.2020.111666";"Excluído";"7 - Não inclui uma medida de toxicidade";"Contains supplementary material.";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3732";15;"rayyan-115928838";"10.1016/s0006-291x(03)00688-0";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3733";16;"rayyan-115932075";"10.1007/s12035-016-0184-9";"Excluído";"7 - Não inclui uma medida de toxicidade";"Não desafia células SH-SY5Y com Aß, apesar de usar essa linhagem em outros ensaios de citotoxicidade e desafiar neurônios primários com Aß.";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3734";17;"rayyan-115936772";"10.1523/jneurosci.21-19-07551.2001";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3735";18;"rayyan-115926904";"10.3109/10520290903389445";"Excluído";"3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3736";19;"rayyan-115936658";"10.1523/jneurosci.22-08-03081.2002";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3737";20;"rayyan-115936607";"10.1074/jbc.M203764200";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3738";21;"rayyan-115936841";"10.1006/excr.2001.5152";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3739";22;"rayyan-115937302";"10.1046/j.1471-4159.1998.70051925.x";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3740";23;"rayyan-115931577";"10.1002/ddr.21544";"Excluído";"3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3741";24;"rayyan-115937296";"10.1046/j.1471-4159.1998.70020736.x";"Excluído";"3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3742";25;"rayyan-115922286";"10.1016/j.aca.2019.10.072";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"Contains supplementary material.";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3743";26;"rayyan-115926249";"10.1021/bm2008636";"Excluído";"7 - Não inclui uma medida de toxicidade";"O artigo não apresenta resultados de MTT usando células SH-SY5Y desafiadas com peptídeo Aß; apresenta apenas de células PC12 com esse tratamento (Fig 5c). Contains supplementary materials.";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3744";27;"rayyan-115925391";"10.1016/j.bbrc.2013.10.045";"Excluído";"7 - Não inclui uma medida de toxicidade";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3745";28;"rayyan-115926228";"10.1074/jbc.M111.274548";"Incluído";"";"";"Nathalia Pinheiro";"16";16;"2.2 - Marcadores diretos de apoptose";"Figure 6";"1st and 2nd bars";""
"3746";29;"rayyan-115922456";"10.1016/j.ejmech.2019.111707";"Incluído";"";"";"Nathalia Pinheiro";"17";17;"1.1 - Ensaio de redução de MTT e análogos";"Figure 4";"1st and 2nd bars";""
"3747";30;"rayyan-115927976";"10.1002/jnr.20984";"Excluído";"7 - Não inclui uma medida de toxicidade";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3748";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";46;"2.2 - Marcadores diretos de apoptose";"Figure 4A";"1st bar relative to control (100% viability)";"Caspase-3 activity"
"3749";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";47;"2.2 - Marcadores diretos de apoptose";"Figure 4A";"2nd bar relative to control (100% viability)";"Caspase-3 activity"
"3750";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";48;"2.2 - Marcadores diretos de apoptose";"Figure 4A";"3rd bar relative to control (100% viability)";"Caspase-3 activity"
"3751";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";49;"2.2 - Marcadores diretos de apoptose";"Figure 4A";"4th bar relative to control (100% viability)";"Caspase-3 activity"
"3752";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";50;"2.2 - Marcadores diretos de apoptose";"Figure 4A";"5th bar relative to control (100% viability)";"Caspase-3 activity"
"3753";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";51;"2.2 - Marcadores diretos de apoptose";"Figure 4B";"1st bar relative to control (100% viability)";"Condensed or fragmented cell nuclei measured by DAPI  staining"
"3754";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";52;"2.2 - Marcadores diretos de apoptose";"Figure 4B";"2nd bar relative to control (100% viability)";"Condensed or fragmented cell nuclei measured by DAPI  staining"
"3755";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";53;"2.2 - Marcadores diretos de apoptose";"Figure 4B";"3rd bar relative to control (100% viability)";"Condensed or fragmented cell nuclei measured by DAPI  staining"
"3756";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";54;"2.2 - Marcadores diretos de apoptose";"Figure 4B";"4th bar relative to control (100% viability)";"Condensed or fragmented cell nuclei measured by DAPI  staining"
"3757";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";55;"2.2 - Marcadores diretos de apoptose";"Figure 4B";"5th bar relative to control (100% viability)";"Condensed or fragmented cell nuclei measured by DAPI  staining"
"3758";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";56;"2.2 - Marcadores diretos de apoptose";"Figure 5A";"Gráfico 2h/ ""Abeta 1-42 20uM +/ Rapamycin 1uM -"" relative to control 100% viability";"Caspase-3 activity"
"3759";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";57;"2.2 - Marcadores diretos de apoptose";"Figure 5A";"Gráfico 4h/ ""Abeta 1-42 20uM +/ Rapamycin 1uM -"" relative to control 100% viability";"Caspase-3 activity"
"3760";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";58;"2.2 - Marcadores diretos de apoptose";"Figure 5A";"Gráfico 8h/ ""Abeta 1-42 20uM +/ Rapamycin 1uM -"" relative to control 100% viability";"Caspase-3 activity"
"3761";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";59;"2.2 - Marcadores diretos de apoptose";"Figure 5A";"Gráfico 16h/ ""Abeta 1-42 20uM +/ Rapamycin 1uM -"" relative to control 100% viability";"Caspase-3 activity"
"3762";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";60;"2.2 - Marcadores diretos de apoptose";"Figure 5B";"3rd bar relative to control (100% viability)";"Caspase-3 activity"
"3763";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";61;"2.2 - Marcadores diretos de apoptose";"Figure 5B";"3rd bar relative to control (100% viability)";"Caspase-3 activity"
"3764";31;"rayyan-115927927";"10.1002/jnr.21039";"Incluído";"";"";"Nathalia Pinheiro";"46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62";62;"2.2 - Marcadores diretos de apoptose";"Figure 6C";"3rd bar relative to control (100% viability)";"Caspase-3 activity"
"3765";32;"rayyan-115927119";"10.1016/j.nbd.2009.05.016";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3766";33;"rayyan-115932916";"10.1039/c5md00236b";"Incluído";"";"";"Nathalia Pinheiro";"63";63;"1.1 - Ensaio de redução de MTT e análogos";"Figure 3";"1st and 2nd bars";""
"3767";34;"rayyan-115933576";"10.1080/14786419.2013.790031";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"Contains supplementary material.";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3768";35;"rayyan-115937407";"10.1023/A:1027379926976";"Excluído";"7 - Não inclui uma medida de toxicidade";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3769";36;"rayyan-115921690";"10.1016/j.jocn.2020.09.054";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3770";37;"rayyan-115922216";"10.3233/JAD-190962";"Excluído";"7 - Não inclui uma medida de toxicidade";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3771";38;"rayyan-115935990";"";"Excluído";"1 - Não escrito em inglês";"The article does not have DOI.";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3772";39;"rayyan-115936955";"10.1016/S0166-4328(00)00211-4";"Excluído";"3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3773";40;"rayyan-115926221";"10.1016/j.neulet.2011.10.004";"Excluído";"7 - Não inclui uma medida de toxicidade";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3774";41;"rayyan-115935873";"10.1186/1742-2094-3-7";"Incluído";"";"";"Nathalia Pinheiro";"64";64;"1.1 - Ensaio de redução de MTT e análogos";"Table 1 ";"Amyloid-beta 1-42 - ""control"" relative to non treated control (100% viability) ";"WST-1 assay. Nesta tabela, ""Control"" se refere a culturas de células SH-SY5Y desafiadas com agregados de Abeta."
"3775";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";65;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 2nd white bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3776";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";66;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 3rd white bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3777";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";67;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 4th white bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3778";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";68;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 5th white bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3779";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";69;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 6th white bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3780";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";70;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 7th white bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3781";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";71;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 8th white bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3782";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";72;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 9th white bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3783";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";73;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 10th white bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3784";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";74;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 11th white bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3785";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";75;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 2nd black bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3786";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";76;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 3rd black bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3787";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";77;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 4th black bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3788";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";78;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 5th black bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3789";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";79;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 6th black bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3790";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";80;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 7th black bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3791";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";81;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 8th black bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3792";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";82;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 9th black bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3793";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";83;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 10th black bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3794";42;"rayyan-115933902";"10.1007/s00702-012-0852-5";"Incluído";"";"";"Nathalia Pinheiro";"65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84";84;"2.1 - Indicadores diretos de morte";"Supplementary Figure 2";"1st and 11th black bars";"CytoTox-Glo Cytotoxicity Assay Promega"
"3795";43;"rayyan-115926572";"10.1016/j.neurobiolaging.2010.09.020";"Incluído";"";"Contains supplementary material.";"Nathalia Pinheiro";"18,19,20,21,22";18;"1.2 - Ensaio de liberação de LDH";"Figure 4";"1st and 2nd bars";""
"3796";43;"rayyan-115926572";"10.1016/j.neurobiolaging.2010.09.020";"Incluído";"";"Contains supplementary material.";"Nathalia Pinheiro";"18,19,20,21,22";19;"1.2 - Ensaio de liberação de LDH";"Figure 4";"1st and 3rd bars";""
"3797";43;"rayyan-115926572";"10.1016/j.neurobiolaging.2010.09.020";"Incluído";"";"Contains supplementary material.";"Nathalia Pinheiro";"18,19,20,21,22";20;"1.2 - Ensaio de liberação de LDH";"Figure 4";"1st and 4th bars";""
"3798";43;"rayyan-115926572";"10.1016/j.neurobiolaging.2010.09.020";"Incluído";"";"Contains supplementary material.";"Nathalia Pinheiro";"18,19,20,21,22";21;"1.2 - Ensaio de liberação de LDH";"Figure 4";"1st and 5th bars";""
"3799";43;"rayyan-115926572";"10.1016/j.neurobiolaging.2010.09.020";"Incluído";"";"Contains supplementary material.";"Nathalia Pinheiro";"18,19,20,21,22";22;"1.2 - Ensaio de liberação de LDH";"Figure 4";"1st and 6th bars";""
"3800";44;"rayyan-115936668";"10.1084/jem.20011797";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Pinheiro";"";NA;NA;NA;NA;NA
"3801";45;"rayyan-115921852";"10.1021/acschemneuro.0c00369";"Incluído";"";"This article has been corrected. Contains supplementary material.";"Nathalia Pinheiro";"23,24,25";23;"1.1 - Ensaio de redução de MTT e análogos";"Figure S15";"1st and 2nd bars";"Results presented in supplementary material."
"3802";45;"rayyan-115921852";"10.1021/acschemneuro.0c00369";"Incluído";"";"This article has been corrected. Contains supplementary material.";"Nathalia Pinheiro";"23,24,25";24;"1.1 - Ensaio de redução de MTT e análogos";"Figure S23";"1st and 2nd bars";"Results presented in supplementary material."
"3803";45;"rayyan-115921852";"10.1021/acschemneuro.0c00369";"Incluído";"";"This article has been corrected. Contains supplementary material.";"Nathalia Pinheiro";"23,24,25";25;"1.1 - Ensaio de redução de MTT e análogos";"Figure 4C";"1st and 2nd bars";""
"3804";46;"rayyan-115931491";"10.1016/j.ijbiomac.2018.10.021";"Incluído";"";"";"Nathalia Réges Pinheiro";"26,27,28";26;"1.1 - Ensaio de redução de MTT e análogos";"Figure 1";"2nd bar relative to control (100% viability)";"VC condition might refer to the vehicle of fucosterol (methodology session 3.1)"
"3805";46;"rayyan-115931491";"10.1016/j.ijbiomac.2018.10.021";"Incluído";"";"";"Nathalia Réges Pinheiro";"26,27,28";27;"2.1 - Indicadores diretos de morte";"Figure 2";"Somar e comparar os valores dos quadrantes superiores esquerdo e direito das condições ""Negative Control"" e ""Beta Amyloid""";""
"3806";46;"rayyan-115931491";"10.1016/j.ijbiomac.2018.10.021";"Incluído";"";"";"Nathalia Réges Pinheiro";"26,27,28";28;"2.2 - Marcadores diretos de apoptose";"Figure 2";"Somar e comparar os valores dos quadrantes superior direito e inferior direito das condições ""Negative Control"" e ""Beta Amyloid""";""
"3807";47;"rayyan-115934221";"10.1111/j.1750-3639.2011.00520.x";"Excluído";"7 - Não inclui uma medida de toxicidade";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3808";48;"rayyan-115936880";"10.1046/j.1471-4159.2001.00090.x";"Incluído";"";"";"Nathalia Réges Pinheiro";"29";29;"1.1 - Ensaio de redução de MTT e análogos";"Table 2";"Linhas ""Control"" e ""Abeta 1-42"" e coluna ""MTT', somente dados precedidos de (-) ";""
"3809";49;"rayyan-115931398";"10.1016/j.bcp.2018.10.008";"Incluído";"";"";"Nathalia Réges Pinheiro";"30,31";30;"2.2 - Marcadores diretos de apoptose";"Figure 3A";"Primeira e segunda barras em cinza do gráfico";""
"3810";49;"rayyan-115931398";"10.1016/j.bcp.2018.10.008";"Incluído";"";"";"Nathalia Réges Pinheiro";"30,31";31;"2.2 - Marcadores diretos de apoptose";"Figure 3A";"Primeira e terceira barras em cinza do gráfico";""
"3811";50;"rayyan-115933080";"10.1007/s12031-014-0433-1";"Excluído";"6 - Não inclui um controle adequado";"O controle experimental para todos os dados de viabilidade celular apresentados são de células SH-SY5Y transfectadas.";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3812";51;"rayyan-115933792";"10.1021/cn3002015";"Incluído";"";"";"Nathalia Réges Pinheiro";"32,33,34,35,36,37,38,39";32;"1.1 - Ensaio de redução de MTT e análogos";"Figure 8A";"1st point relative to control (100% viability)";""
"3813";51;"rayyan-115933792";"10.1021/cn3002015";"Incluído";"";"";"Nathalia Réges Pinheiro";"32,33,34,35,36,37,38,39";33;"1.1 - Ensaio de redução de MTT e análogos";"Figure 8A";"2nd point relative to control (100% viability)";""
"3814";51;"rayyan-115933792";"10.1021/cn3002015";"Incluído";"";"";"Nathalia Réges Pinheiro";"32,33,34,35,36,37,38,39";34;"1.1 - Ensaio de redução de MTT e análogos";"Figure 8A";"3rd point relative to control (100% viability)";""
"3815";51;"rayyan-115933792";"10.1021/cn3002015";"Incluído";"";"";"Nathalia Réges Pinheiro";"32,33,34,35,36,37,38,39";35;"1.1 - Ensaio de redução de MTT e análogos";"Figure 8A";"4th point relative to control (100% viability)";""
"3816";51;"rayyan-115933792";"10.1021/cn3002015";"Incluído";"";"";"Nathalia Réges Pinheiro";"32,33,34,35,36,37,38,39";36;"1.1 - Ensaio de redução de MTT e análogos";"Figure 8A";"5th point relative to control (100% viability)";""
"3817";51;"rayyan-115933792";"10.1021/cn3002015";"Incluído";"";"";"Nathalia Réges Pinheiro";"32,33,34,35,36,37,38,39";37;"1.1 - Ensaio de redução de MTT e análogos";"Figure 8A";"6th point relative to control (100% viability)";""
"3818";51;"rayyan-115933792";"10.1021/cn3002015";"Incluído";"";"";"Nathalia Réges Pinheiro";"32,33,34,35,36,37,38,39";38;"1.1 - Ensaio de redução de MTT e análogos";"Figure 8A";"7th point relative to control (100% viability)";""
"3819";51;"rayyan-115933792";"10.1021/cn3002015";"Incluído";"";"";"Nathalia Réges Pinheiro";"32,33,34,35,36,37,38,39";39;"1.1 - Ensaio de redução de MTT e análogos";"Figure 8B";"""Only cells"" and ""Abeta 2uM""";""
"3820";52;"rayyan-115923725";"10.3233/JAD-161245";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3821";53;"rayyan-115932764";"10.1007/s00253-015-7001-7";"Incluído";"";"";"Nathalia Réges Pinheiro";"40,41,42,43,44,45";40;"1.1 - Ensaio de redução de MTT e análogos";"Figure 5A";"""Abeta1-42 -/  RP-1 0"" and ""Abeta1-42 +/  RP-1 0""";""
"3822";53;"rayyan-115932764";"10.1007/s00253-015-7001-7";"Incluído";"";"";"Nathalia Réges Pinheiro";"40,41,42,43,44,45";41;"3.1 - Níveis de espécies reativas de oxigênio";"Figure 6C";"""Abeta1-42 -/  RP-1 0"" and ""Abeta1-42 +/  RP-1 0""";"DCFH-DA assay"
"3823";53;"rayyan-115932764";"10.1007/s00253-015-7001-7";"Incluído";"";"";"Nathalia Réges Pinheiro";"40,41,42,43,44,45";42;"3.2 - Dano ao potencial de membrana mitocondrial";"Figure 5B";"""Abeta1-42 -/  RP-1 0"" and ""Abeta1-42 +/  RP-1 0""";"JC-1"
"3824";53;"rayyan-115932764";"10.1007/s00253-015-7001-7";"Incluído";"";"";"Nathalia Réges Pinheiro";"40,41,42,43,44,45";43;"3.3 - Produtos de estresse oxidativo";"Figure 6D";"""Abeta1-42 -/  RP-1 0"" and ""Abeta1-42 +/  RP-1 0""";"MDA assay"
"3825";53;"rayyan-115932764";"10.1007/s00253-015-7001-7";"Incluído";"";"";"Nathalia Réges Pinheiro";"40,41,42,43,44,45";44;"2.2 - Marcadores diretos de apoptose";"Figure 5C";"""Abeta1-42 -/  RP-1 0"" and ""Abeta1-42 +/  RP-1 0""";"Caspase-3 activity"
"3826";53;"rayyan-115932764";"10.1007/s00253-015-7001-7";"Incluído";"";"";"Nathalia Réges Pinheiro";"40,41,42,43,44,45";45;"2.2 - Marcadores diretos de apoptose";"Figure 5D";"""Abeta1-42 -/  RP-1 0"" and ""Abeta1-42 +/  RP-1 0""";""
"3827";54;"rayyan-115927354";"10.1074/jbc.M804722200";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
"3828";55;"rayyan-115922308";"10.1155/2019/1862437";"Incluído";"";"";"Nathalia Réges Pinheiro";"85";85;"1.1 - Ensaio de redução de MTT e análogos";"Figure 1";"1st and 2nd bars";""
"3829";56;"rayyan-115935411";"10.1016/j.peptides.2007.12.014";"Incluído";"";"";"Nathalia Réges Pinheiro";"86,87";86;"1.1 - Ensaio de redução de MTT e análogos";"Figure 4A";"1st and 6th bars";""
"3830";56;"rayyan-115935411";"10.1016/j.peptides.2007.12.014";"Incluído";"";"";"Nathalia Réges Pinheiro";"86,87";87;"1.1 - Ensaio de redução de MTT e análogos";"Figure 4A";"1st and 6th bars";""
"3831";57;"rayyan-115924487";"10.1038/cddis.2015.336";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Nathalia Réges Pinheiro";"";NA;NA;NA;NA;NA
